기간,자치구,동,합계,,,자영업주 및 무급가족,,상용근로자,,임시 및 일용근로자,,기타 종사자,
기간,자치구,동,사업체수,총종사자수,여성종사자수,소계,여성종사자수,소계,여성종사자수,소계,여성종사자수,소계,여성종사자수
2017,노원구,상계3.4동,"1,278","4,354","2,001","1,329",549,"2,672","1,224",325,208,28,20
2017,노원구,상계6.7동,"1,958","15,618","9,799","1,838",809,"8,916","5,377","1,710","1,107","3,154","2,506"
2017,노원구,중계2.3동,"1,361","5,555","3,307","1,362",659,"3,067","1,893","1,081",722,45,33
2017,노원구,공릉1동,"2,849","11,739","5,887","2,802","1,110","7,106","3,546","1,299",792,532,439
2017,은평구,소계,"24,561","88,818","46,973","25,053","10,613","48,188","26,460","10,883","6,082","4,694","3,818"
2017,은평구,녹번동,"1,895","9,439","4,651","1,696",628,"6,640","3,414",889,426,214,183
2017,은평구,불광1동,"1,677","6,733","4,151","1,791",846,"3,354","2,018",807,535,781,752
2017,은평구,갈현1동,"1,457","5,184","3,018","1,581",694,"2,133","1,303",739,413,731,608
2017,은평구,갈현2동,"1,596","5,828","3,451","1,737",794,"2,791","1,774","1,030",647,270,236
2017,은평구,구산동,"1,205","5,233","2,872","1,145",413,"3,757","2,263",285,168,46,28
2017,은평구,대조동,"2,530","7,921","4,662","2,722","1,341","3,321","1,894","1,321",961,557,466
2017,은평구,응암1동,"1,600","7,261","3,823","1,555",704,"3,987","2,351","1,358",467,361,301
2017,은평구,응암2동,654,"2,011","1,145",698,309,"1,157",748,136,70,20,18
2017,은평구,신사1동,"1,290","4,069","1,989","1,334",542,"1,881","1,010",683,277,171,160
2017,은평구,신사2동,"1,691","3,612","1,317","1,668",292,"1,535",739,335,214,74,72
2017,은평구,증산동,"1,017","3,555","1,512","1,000",419,"2,051",878,267,142,237,73
2017,은평구,수색동,625,"2,476",840,626,257,"1,640",474,188,101,22,8
2017,은평구,진관동,"1,648","8,664","4,579","1,477",682,"6,022","3,134",883,555,282,208
2017,은평구,불광2동,"1,321","4,429","2,490","1,392",661,"2,147","1,181",451,294,439,354
2017,은평구,응암3동,"1,844","4,934","2,748","2,071",953,"2,231","1,372",473,282,159,141
2017,은평구,역촌동,"2,511","7,469","3,725","2,560","1,078","3,541","1,907","1,038",530,330,210
2017,서대문구,소계,"19,852","111,117","55,449","19,685","8,436","69,598","35,487","17,147","9,054","4,687","2,472"
2017,서대문구,천연동,941,"2,898","1,487",970,445,"1,435",789,448,226,45,27
2017,서대문구,홍제1동,"1,163","4,679","2,188","1,143",518,"1,851","1,115","1,304",355,381,200
2017,서대문구,홍제3동,"1,201","3,730","2,063","1,360",632,"2,016","1,213",299,180,55,38
2017,서대문구,홍제2동,594,"1,751",923,575,279,950,520,182,104,44,20
2017,서대문구,홍은1동,964,"2,521","1,308","1,007",443,"1,167",659,266,161,81,45
2017,서대문구,홍은2동,"1,176","5,405","2,464","1,245",483,"3,419","1,518",606,385,135,78
2017,서대문구,남가좌1동,797,"2,197","1,409",879,458,861,580,259,191,198,180
2017,서대문구,남가좌2동,"1,243","4,877","2,467","1,339",592,"1,644",846,"1,868","1,015",26,14
2017,서대문구,북가좌1동,665,"3,407","1,203",629,239,"1,834",755,346,195,598,14
2017,서대문구,북가좌2동,"2,381","6,903","2,942","2,560",780,"2,721","1,195","1,498",882,124,85
2017,서대문구,충현동,"1,825","24,126","9,888","1,337",604,"18,412","7,377","2,510",846,"1,867","1,061"
2017,서대문구,북아현동,864,"2,677","1,520",948,413,"1,248",730,459,365,22,12
2017,서대문구,신촌동,"3,720","35,054","20,434","3,472","1,605","24,663","14,714","6,085","3,602",834,513
2017,서대문구,연희동,"2,318","10,892","5,153","2,221",945,"7,377","3,476","1,017",547,277,185
2017,마포구,소계,"36,325","247,999","113,292","29,669","12,593","171,650","77,788","37,246","17,355","9,434","5,556"
2017,마포구,용강동,"2,550","18,504","8,080","1,589",693,"14,943","6,557","1,503",691,469,139
2017,마포구,대흥동,"1,547","9,660","5,172","1,358",598,"5,886","2,983","1,496",861,920,730
2017,마포구,염리동,699,"4,050","1,858",642,314,"2,704","1,222",480,177,224,145
2017,마포구,신수동,"1,230","5,629","2,628","1,125",436,"3,798","1,788",561,346,145,58
2017,마포구,서교동,"9,686","60,482","30,407","7,490","3,170","39,233","19,130","10,368","5,801","3,391","2,306"
2017,마포구,합정동,"2,044","12,112","5,489","1,615",647,"7,959","3,837","1,958",679,580,326
2017,마포구,망원1동,"1,802","4,625","2,077","1,829",654,"1,827",920,870,456,99,47
2017,마포구,망원2동,"1,360","4,614","2,017","1,474",656,"1,797",804,836,363,507,194
2017,마포구,연남동,"1,611","6,441","2,925","1,418",599,"3,814","1,871","1,110",391,99,64
2017,마포구,성산1동,"1,488","13,161","3,862","1,056",391,"6,431","2,666","5,316",599,358,206
2017,마포구,성산2동,"1,747","12,091","6,413","1,584",665,"7,737","4,329","2,592","1,365",178,54
2017,마포구,상암동,"2,324","37,364","14,412","1,668",762,"32,943","11,979","2,265","1,401",488,270
2017,마포구,도화동,"2,047","15,957","7,795","1,453",641,"12,124","5,584","2,117","1,391",263,179
2017,마포구,서강동,"1,779","11,995","5,893","1,545",635,"8,418","4,211","1,779",927,253,120
2017,마포구,공덕동,"2,781","19,160","9,176","2,527","1,112","12,518","6,218","3,177","1,476",938,370
2017,마포구,아현동,"1,630","12,154","5,088","1,296",620,"9,518","3,689",818,431,522,348
2017,양천구,소계,"26,077","119,943","56,163","25,889","11,068","67,829","32,415","18,148","8,325","8,077","4,355"
2017,양천구,목1동,"2,943","21,054","10,426","2,296","1,143","13,877","6,289","3,432","1,943","1,449","1,051"
2017,양천구,목2동,"1,145","4,186","1,972","1,206",543,"2,176","1,027",579,239,225,163
2017,양천구,목3동,"1,233","4,938","2,318","1,311",622,"2,202","1,196","1,346",435,79,65
2017,양천구,목4동,"1,352","3,950","2,197","1,453",725,"1,553",870,746,457,198,145
2017,양천구,신월1동,"1,853","5,569","2,541","2,125",919,"2,411","1,070",804,366,229,186
2017,양천구,신월2동,"1,223","4,039","1,750","1,197",429,"2,124","1,035",484,162,234,124
2017,양천구,신월3동,955,"4,126","1,580",943,343,"2,309",892,542,266,332,79
2017,양천구,신월4동,"1,174","3,992","1,537","1,202",474,"1,951",748,724,211,115,104
2017,양천구,신월5동,"1,013","4,814","1,967","1,113",471,"3,018","1,088",573,319,110,89
2017,양천구,신월6동,"1,387","3,329",977,"1,392",212,"1,153",585,281,119,503,61
2017,양천구,신월7동,"1,384","5,674","1,943","1,444",563,"3,582","1,108",500,208,148,64
2017,양천구,신정1동,"1,148","5,075","2,752","1,235",634,"3,036","1,658",554,266,250,194
2017,양천구,신정2동,"1,110","3,688","2,012","1,193",559,"1,641",968,542,323,312,162
2017,양천구,신정3동,"1,795","9,428","3,984","1,701",662,"5,897","2,687","1,161",490,669,145
2017,양천구,신정6동,758,"6,407","3,573",681,343,"4,471","2,514",863,488,392,228
2017,양천구,신정7동,"1,024","4,837","2,223","1,028",427,"2,930","1,244",522,325,357,227
2017,양천구,목5동,"1,537","9,883","5,491","1,380",710,"6,721","3,918","1,500",686,282,177
2017,양천구,신정4동,"3,043","14,954","6,920","2,989","1,289","6,777","3,518","2,995","1,022","2,193","1,091"
2017,강서구,소계,"36,556","234,394","104,389","33,044","13,712","160,567","69,052","27,835","13,833","12,948","7,792"
2017,강서구,염창동,"2,126","16,513","6,594","1,654",752,"12,015","4,586","2,050",792,794,464
2017,강서구,등촌1동,"1,892","15,709","6,584","1,420",600,"11,758","4,771","2,000",834,531,379
2017,강서구,등촌2동,737,"3,766","1,987",709,288,"2,327","1,137",286,140,444,422
2017,강서구,등촌3동,"2,657","23,388","12,190","2,075",915,"16,301","8,524","3,289","1,848","1,723",903
2017,강서구,화곡본동,"1,356","4,073","2,337","1,450",631,"2,004","1,331",424,219,195,156
2017,강서구,화곡2동,848,"2,465","1,234",797,333,"1,310",714,290,137,68,50
2017,강서구,화곡3동,"1,212","4,827","2,620","1,245",570,"2,267","1,233",925,509,390,308
2017,강서구,화곡4동,"1,482","3,728","1,909","1,562",692,"1,698",949,415,226,53,42
2017,강서구,화곡6동,"1,846","10,871","4,949","1,804",794,"6,127","2,428","1,852",857,"1,088",870
2017,강서구,화곡8동,"1,259","4,007","2,264","1,401",624,"1,699","1,004",579,368,328,268
2017,강서구,가양1동,"3,512","35,037","11,708","2,499","1,017","28,500","8,618","2,523","1,499","1,515",574
2017,강서구,가양2동,595,"3,590","1,791",492,198,"2,225","1,065",622,384,251,144
2017,강서구,가양3동,907,"7,967","3,152",553,176,"6,222","2,477","1,035",423,157,76
2017,강서구,발산1동,"2,340","12,646","5,676","2,200",922,"8,042","3,521","1,281",524,"1,123",709
2017,강서구,공항동,"2,096","37,599","17,176","1,796",769,"32,583","14,744","1,673",811,"1,547",852
2017,강서구,방화1동,"2,677","10,176","5,388","2,701","1,150","5,787","3,255","1,017",658,671,325
2017,강서구,방화2동,"3,318","15,126","5,745","2,995",843,"9,336","3,258","2,206","1,240",589,404
2017,강서구,방화3동,908,"4,516","1,991",832,296,"2,659",998,804,611,221,86
2017,강서구,화곡1동,"3,104","11,276","5,114","3,226","1,367","3,914","2,227","3,420","1,176",716,344
2017,강서구,우장산동,"1,684","7,114","3,980","1,633",775,"3,793","2,212","1,144",577,544,416
2017,구로구,소계,"38,405","213,468","91,022","32,180","11,837","152,737","64,127","20,906","9,667","7,645","5,391"
2017,구로구,신도림동,"2,864","15,345","7,890","2,428",885,"10,004","5,122","1,579",873,"1,334","1,010"
2017,구로구,구로1동,736,"3,105","1,602",732,300,"2,080","1,134",263,151,30,17
2017,구로구,구로3동,"7,227","83,892","31,220","3,335","1,257","72,876","26,362","5,739","2,376","1,942","1,225"
2017,구로구,구로4동,"2,042","5,162","2,906","2,229","1,146","2,360","1,374",452,299,121,87
2017,구로구,구로5동,"4,907","27,070","12,194","4,058","1,237","16,379","7,430","4,436","1,738","2,197","1,789"
2017,구로구,고척1동,"2,590","9,541","3,964","2,501",797,"5,245","2,394","1,502",580,293,193
2017,구로구,고척2동,"1,407","3,918","1,980","1,451",609,"2,009","1,134",401,196,57,41
2017,구로구,개봉2동,"1,170","3,247","1,790","1,263",546,"1,377",857,457,275,150,112
2017,구로구,개봉3동,990,"5,743","2,967","1,010",452,"4,335","2,255",331,204,67,56
2017,구로구,오류1동,"1,125","4,610","2,228","1,146",506,"2,536","1,342",823,340,105,40
2017,구로구,오류2동,"1,575","7,814","3,299","1,460",555,"4,979","2,007","1,217",643,158,94
2017,구로구,수궁동,"1,266","5,886","2,121","1,124",377,"4,269","1,485",474,251,19,8
2017,구로구,가리봉동,986,"2,783","1,573","1,139",577,"1,190",687,267,137,187,172
2017,구로구,구로2동,"7,816","29,888","12,317","6,556","1,870","20,315","8,969","2,176","1,062",841,416
2017,구로구,개봉1동,"1,704","5,464","2,971","1,748",723,"2,783","1,575",789,542,144,131
2017,금천구,소계,"31,750","228,000","85,832","23,556","8,767","171,409","63,564","27,736","10,982","5,299","2,519"
2017,금천구,가산동,"14,339","157,491","55,279","6,691","2,348","129,529","45,592","17,725","6,002","3,546","1,337"
2017,금천구,독산1동,"4,085","24,308","9,331","3,429","1,235","16,900","6,067","3,184","1,546",795,483
2017,금천구,독산2동,"1,194","3,584","1,795","1,283",555,"1,427",768,739,386,135,86
2017,금천구,독산3동,"2,174","8,040","3,561","2,388","1,009","4,461","1,859","1,110",643,81,50
2017,금천구,독산4동,"1,018","3,286","1,713","1,134",498,"1,419",714,706,488,27,13
2017,금천구,시흥1동,"3,023","13,776","7,137","3,050","1,388","8,308","4,379","2,121","1,108",297,262
2017,금천구,시흥2동,577,"2,005","1,231",567,189,"1,152",842,131,91,155,109
2017,금천구,시흥3동,"3,325","10,223","2,896","2,866",649,"5,887","1,944","1,381",275,89,28
2017,금천구,시흥4동,855,"1,975","1,119",908,340,698,509,234,148,135,122
2017,금천구,시흥5동,"1,160","3,312","1,770","1,240",556,"1,628",890,405,295,39,29
2017,영등포구,소계,"43,163","362,800","152,293","35,457","13,690","281,830","117,226","31,528","13,747","13,985","7,630"
2017,영등포구,여의동,"8,082","150,277","58,135","4,122","1,893","132,647","51,092","10,267","3,981","3,241","1,169"
2017,영등포구,당산1동,"3,153","19,916","9,059","2,629","1,012","13,398","6,121","2,176",810,"1,713","1,116"
2017,영등포구,당산2동,"2,245","20,112","9,243","1,687",735,"15,000","6,497","1,152",574,"2,273","1,437"
2017,영등포구,양평1동,"3,114","23,033","9,678","2,503",530,"18,179","8,347","1,810",490,541,311
2017,영등포구,양평2동,"2,102","18,290","6,828","1,495",582,"14,235","5,188","2,171",924,389,134
2017,영등포구,신길1동,"1,157","6,772","2,905","1,237",560,"4,819","1,831",675,486,41,28
2017,영등포구,신길3동,"1,555","3,105","1,312","1,656",492,"1,231",722,211,96,7,2
2017,영등포구,신길4동,484,"1,637",912,503,192,794,428,228,180,112,112
2017,영등포구,신길5동,604,"2,753","1,100",605,239,"1,402",610,665,198,81,53
2017,영등포구,신길6동,"1,282","4,564","2,444","1,270",545,"2,661","1,463",563,378,70,58
2017,영등포구,신길7동,594,"2,615","1,243",502,208,"1,868",883,217,142,28,10
2017,영등포구,대림1동,"1,094","4,347","2,567","1,160",536,"2,720","1,773",436,242,31,16
2017,영등포구,대림2동,"1,415","4,615","2,553","1,628",853,"2,459","1,326",381,264,147,110
2017,영등포구,대림3동,"2,140","9,929","4,378","2,053",832,"6,492","2,788","1,014",492,370,266
2017,영등포구,영등포본동,"1,482","5,520","2,915","1,406",632,"2,886","1,608","1,107",634,121,41
2017,영등포구,영등포동,"6,320","39,149","19,033","5,724","2,281","27,512","13,745","3,880","2,015","2,033",992
2017,영등포구,도림동,"1,052","3,638","1,397","1,015",385,"2,082",824,478,151,63,37
2017,영등포구,문래동,"5,288","42,528","16,591","4,262","1,183","31,445","11,980","4,097","1,690","2,724","1,738"
2017,동작구,소계,"19,966","110,422","57,038","20,921","9,472","65,698","34,303","17,158","9,475","6,645","3,788"
2017,동작구,노량진2동,"1,634","6,715","3,083","1,999",892,"3,971","1,676",514,313,231,202
2017,동작구,상도1동,"1,697","8,757","4,310","1,738",794,"4,295","2,120","1,297",742,"1,427",654
2017,동작구,상도2동,"1,344","5,059","2,748","1,386",674,"2,779","1,498",691,431,203,145
2017,동작구,상도3동,"1,017","2,937","1,524","1,109",466,"1,236",745,398,198,194,115
2017,동작구,상도4동,934,"2,787","1,554","1,029",431,"1,503",991,249,131,6,1
2017,동작구,사당1동,"1,856","10,295","5,409","1,723",752,"5,174","2,637","1,698",882,"1,700","1,138"
2017,동작구,사당3동,959,"4,219","2,086",919,388,"2,250","1,171",912,417,138,110
2017,동작구,사당4동,664,"1,791",976,714,306,795,479,279,188,3,3
2017,동작구,사당5동,508,"1,738",802,498,193,894,462,212,107,134,40
2017,동작구,대방동,"1,734","12,303","5,451","1,653",701,"7,793","3,638","2,266",771,591,341
2017,동작구,신대방1동,"1,052","4,104","1,979","1,074",518,"2,237","1,110",531,245,262,106
2017,동작구,신대방2동,"1,238","23,348","12,953","1,091",503,"19,271","10,319","2,345","1,657",641,474
2017,동작구,흑석동,"1,514","10,524","5,642","1,604",796,"5,762","3,015","2,849","1,665",309,166
2017,동작구,노량진1동,"2,148","9,368","4,746","2,584","1,225","4,158","2,237","1,889","1,034",737,250
2017,동작구,사당2동,"1,667","6,477","3,775","1,800",833,"3,580","2,205","1,028",694,69,43
2017,관악구,소계,"26,374","115,390","54,992","27,323","11,451","58,896","29,113","23,277","11,067","5,894","3,361"
2017,관악구,보라매동,"1,407","7,026","3,473","1,356",641,"3,913","1,929","1,136",669,621,234
2017,관악구,청림동,446,"1,262",730,484,230,549,349,152,86,77,65
2017,관악구,행운동,"1,480","6,467","3,526","1,507",671,"2,903","1,502","1,807","1,179",250,174
2017,관악구,낙성대동,"1,323","7,768","3,376","1,297",533,"4,577","2,036","1,226",570,668,237
2017,관악구,중앙동,"1,028","4,941","2,651","1,044",427,"2,369","1,452","1,032",449,496,323
2017,관악구,인헌동,"1,025","4,017","2,150","1,095",503,"2,238","1,262",607,349,77,36
2017,관악구,남현동,846,"4,905","2,295",796,345,"2,414","1,178","1,496",644,199,128
2017,관악구,서원동,"1,312","7,024","3,817","1,299",576,"3,566","2,000","1,869","1,015",290,226
2017,관악구,신원동,847,"2,355","1,372","1,027",483,953,626,347,238,28,25
2017,관악구,서림동,"1,311","3,331","1,257","1,382",389,"1,426",603,399,195,124,70
2017,관악구,신사동,"1,384","4,721","2,223","1,519",662,"1,703",909,"1,024",406,475,246
2017,관악구,신림동,"1,659","5,964","2,913","1,876",870,"2,705","1,359","1,016",448,367,236
2017,관악구,난향동,426,"2,144","1,138",434,159,"1,525",863,165,102,20,14
2017,관악구,조원동,"2,215","7,919","3,386","2,383",904,"3,704","1,409","1,425",784,407,289
2017,관악구,대학동,"1,669","12,981","5,868","1,620",734,"8,525","3,495","2,554","1,501",282,138
2017,관악구,은천동,"1,640","7,316","3,329","1,669",695,"3,453","1,712","1,593",532,601,390
2017,관악구,성현동,877,"2,928","1,575",875,347,"1,680","1,004",341,198,32,26
2017,관악구,청룡동,"1,856","11,363","4,721","1,803",785,"5,833","2,606","3,261",987,466,343
2017,관악구,난곡동,973,"2,426","1,264","1,050",377,"1,104",724,239,140,33,23
2017,관악구,삼성동,"1,052","2,338","1,129","1,134",445,"1,053",601,135,76,16,7
2017,관악구,미성동,"1,598","6,194","2,799","1,673",675,"2,703","1,494","1,453",499,365,131
2017,서초구,소계,"46,207","436,763","174,308","32,796","14,247","319,131","133,427","73,339","20,848","11,497","5,786"
